Data,Último,Abertura,Máxima,Mínima,Vol.,Var%,ds,y
2016-08-09,57.689,57.637,58.095,57.615,3140000,0.09,2016-08-09,57.689
2016-08-10,56.92,57.69,57.953,56.735,3620000,-1.33,2016-08-10,56.92
2016-08-11,58.3,56.925,58.308,56.923,4030000,2.42,2016-08-11,58.3
2016-08-12,58.298,58.3,58.753,57.987,3930000,0.0,2016-08-12,58.298
2016-08-15,59.146,58.316,59.324,58.316,3600000,1.45,2016-08-15,59.146
2016-08-16,58.855,59.144,59.187,58.589,3990000,-0.49,2016-08-16,58.855
2016-08-17,59.324,58.847,59.324,58.081,4310000,0.8,2016-08-17,59.324
2016-08-18,59.166,59.324,59.418,58.829,3720000,-0.27,2016-08-18,59.166
2016-08-19,59.099,59.158,59.24,58.599,2740000,-0.11,2016-08-19,59.099
2016-08-22,57.781,59.08,59.099,57.631,3230000,-2.23,2016-08-22,57.781
2016-08-23,58.02,57.781,58.596,57.781,3750000,0.41,2016-08-23,58.02
2016-08-24,57.718,58.019,58.332,57.456,3320000,-0.52,2016-08-24,57.718
2016-08-25,57.722,57.718,58.124,57.639,3070000,0.01,2016-08-25,57.722
2016-08-26,57.716,57.725,58.655,57.259,3720000,-0.01,2016-08-26,57.716
2016-08-29,58.61,57.717,58.957,57.642,2850000,1.55,2016-08-29,58.61
2016-08-30,58.575,58.61,58.882,58.293,2810000,-0.06,2016-08-30,58.575
2016-08-31,57.901,58.58,58.91,57.506,4200000,-1.15,2016-08-31,57.901
2016-09-01,58.236,57.901,58.417,57.638,3800000,0.58,2016-09-01,58.236
2016-09-02,59.616,58.241,59.655,58.241,3890000,2.37,2016-09-02,59.616
2016-09-05,59.566,59.616,59.986,59.402,1820000,-0.08,2016-09-05,59.566
2016-09-06,60.129,59.566,60.129,59.182,3250000,0.95,2016-09-06,60.129
2016-09-08,60.232,60.129,60.311,59.743,3960000,0.17,2016-09-08,60.232
2016-09-09,58.0,60.22,60.22,57.961,4120000,-3.71,2016-09-09,58.0
2016-09-12,58.586,57.998,58.595,57.511,3640000,1.01,2016-09-12,58.586
2016-09-13,56.821,58.58,58.58,56.459,4510000,-3.01,2016-09-13,56.821
2016-09-14,57.059,56.812,57.342,56.694,3430000,0.42,2016-09-14,57.059
2016-09-15,57.909,57.068,58.127,57.068,2900000,1.49,2016-09-15,57.909
2016-09-16,57.08,57.909,57.909,56.794,3830000,-1.43,2016-09-16,57.08
2016-09-19,57.35,57.083,58.025,57.083,2770000,0.47,2016-09-19,57.35
2016-09-20,57.736,57.356,57.902,57.356,3090000,0.67,2016-09-20,57.736
2016-09-21,58.394,57.736,58.575,57.326,4010000,1.14,2016-09-21,58.394
2016-09-22,58.994,58.408,59.462,58.408,3470000,1.03,2016-09-22,58.994
2016-09-23,58.697,58.992,59.131,58.409,2900000,-0.5,2016-09-23,58.697
2016-09-26,58.054,58.697,58.697,57.904,2170000,-1.1,2016-09-26,58.054
2016-09-27,58.382,58.066,58.49,57.411,3040000,0.57,2016-09-27,58.382
2016-09-28,59.356,58.383,59.415,58.353,3330000,1.67,2016-09-28,59.356
2016-09-29,58.351,59.346,59.621,58.292,3300000,-1.69,2016-09-29,58.351
2016-09-30,58.367,58.35,58.9,58.271,2950000,0.03,2016-09-30,58.367
2016-10-03,59.461,58.37,59.549,58.367,2860000,1.87,2016-10-03,59.461
2016-10-04,59.339,59.461,59.58,58.892,4019999,-0.21,2016-10-04,59.339
2016-10-05,60.254,59.34,60.477,59.34,3480000,1.54,2016-10-05,60.254
2016-10-06,60.644,60.254,60.724,60.07,3620000,0.65,2016-10-06,60.644
2016-10-07,61.109,60.645,61.275,60.479,4370000,0.77,2016-10-07,61.109
2016-10-10,61.668,61.13,61.756,61.13,3030000,0.92,2016-10-10,61.668
2016-10-11,61.022,61.668,61.668,60.885,3680000,-1.05,2016-10-11,61.022
2016-10-13,61.119,61.02,61.329,60.243,5110000,0.16,2016-10-13,61.119
2016-10-14,61.767,61.12,62.039,61.12,3810000,1.06,2016-10-14,61.767
2016-10-17,62.696,61.768,62.696,61.719,3440000,1.5,2016-10-17,62.696
2016-10-18,63.782,62.701,63.937,62.701,4390000,1.73,2016-10-18,63.782
2016-10-19,63.506,63.784,64.089,63.309,3730000,-0.43,2016-10-19,63.506
2016-10-20,63.838,63.495,63.927,62.729,3530000,0.52,2016-10-20,63.838
2016-10-21,64.108,63.838,64.372,63.379,3780000,0.42,2016-10-21,64.108
2016-10-24,64.06,64.141,64.691,63.914,3780000,-0.08,2016-10-24,64.06
2016-10-25,63.866,64.059,64.266,63.248,4040000,-0.3,2016-10-25,63.866
2016-10-26,63.826,63.86,63.924,63.084,4430000,-0.06,2016-10-26,63.826
2016-10-27,64.25,63.827,64.609,63.827,3700000,0.66,2016-10-27,64.25
2016-10-28,64.308,64.251,64.728,63.778,3910000,0.09,2016-10-28,64.308
2016-10-31,64.925,64.312,65.054,64.312,3930000,0.96,2016-10-31,64.925
2016-11-01,63.326,64.922,65.291,63.019,4640000,-2.46,2016-11-01,63.326
2016-11-03,61.75,63.325,63.524,61.75,4250000,-2.49,2016-11-03,61.75
2016-11-04,61.598,61.749,62.699,61.491,4099999,-0.25,2016-11-04,61.598
2016-11-07,64.052,61.601,64.193,61.601,3430000,3.98,2016-11-07,64.052
2016-11-08,64.158,64.052,64.767,63.381,3370000,0.17,2016-11-08,64.158
2016-11-09,63.258,64.157,64.358,61.794,5800000,-1.4,2016-11-09,63.258
2016-11-10,61.201,63.261,63.903,60.553,7860000,-3.25,2016-11-10,61.201
2016-11-11,59.184,61.199,61.626,58.921,7810000,-3.3,2016-11-11,59.184
2016-11-14,59.657,59.183,59.961,58.322,5580000,0.8,2016-11-14,59.657
2016-11-16,60.759,59.659,60.915,59.364,4720000,1.85,2016-11-16,60.759
2016-11-17,59.77,60.763,61.493,59.746,3640000,-1.63,2016-11-17,59.77
2016-11-18,59.962,59.77,60.193,59.327,3570000,0.32,2016-11-18,59.962
2016-11-21,61.07,59.963,61.07,59.963,3630000,1.85,2016-11-21,61.07
2016-11-22,61.954,61.072,62.55,61.072,4110000,1.45,2016-11-22,61.954
2016-11-23,61.986,61.956,62.046,61.234,3600000,0.05,2016-11-23,61.986
2016-11-24,61.396,61.999,62.105,61.392,1650000,-0.95,2016-11-24,61.396
2016-11-25,61.559,61.394,61.559,60.573,2740000,0.27,2016-11-25,61.559
2016-11-28,62.856,61.559,62.934,61.24,2840000,2.11,2016-11-28,62.856
2016-11-29,60.987,62.859,62.859,60.98,3530000,-2.97,2016-11-29,60.987
2016-11-30,61.906,60.994,62.59,60.994,4730000,1.51,2016-11-30,61.906
2016-12-01,59.507,61.906,61.911,59.058,5520000,-3.88,2016-12-01,59.507
2016-12-02,60.316,59.499,60.379,58.092,4480000,1.36,2016-12-02,60.316
2016-12-05,59.832,60.322,60.72,59.635,2950000,-0.8,2016-12-05,59.832
2016-12-06,61.088,59.828,61.235,59.396,3720000,2.1,2016-12-06,61.088
2016-12-07,61.414,61.111,61.918,61.062,3960000,0.53,2016-12-07,61.414
2016-12-08,60.677,61.43,61.936,60.499,3030000,-1.2,2016-12-08,60.677
2016-12-09,60.501,60.688,61.129,60.316,3440000,-0.29,2016-12-09,60.501
2016-12-12,59.179,60.517,60.517,59.035,6770000,-2.19,2016-12-12,59.179
2016-12-13,59.281,59.178,59.946,58.758,3700000,0.17,2016-12-13,59.281
2016-12-14,58.212,59.28,59.338,58.212,3980000,-1.8,2016-12-14,58.212
2016-12-15,58.396,58.214,58.635,57.575,3680000,0.32,2016-12-15,58.396
2016-12-16,58.389,58.398,59.312,58.365,3800000,-0.01,2016-12-16,58.389
2016-12-19,57.111,58.39,58.6,57.109,3500000,-2.19,2016-12-19,57.111
2016-12-20,57.583,57.116,57.918,57.038,2760000,0.83,2016-12-20,57.583
2016-12-21,57.647,57.583,58.049,57.222,2540000,0.11,2016-12-21,57.647
2016-12-22,57.255,57.646,57.646,56.829,2900000,-0.68,2016-12-22,57.255
2016-12-23,57.937,57.255,58.143,57.255,2220000,1.19,2016-12-23,57.937
2016-12-26,58.62,57.941,58.781,57.941,701230,1.18,2016-12-26,58.62
2016-12-27,58.697,58.627,59.068,58.402,1670000,0.13,2016-12-27,58.697
2016-12-28,59.782,58.688,59.911,58.688,2020000,1.85,2016-12-28,59.782
2016-12-29,60.227,59.782,60.248,59.278,2190000,0.75,2016-12-29,60.227
2017-01-02,59.589,60.227,60.227,59.371,833730,-1.06,2017-01-02,59.589
2017-01-03,61.814,59.631,61.815,59.631,3430000,3.73,2017-01-03,61.814
2017-01-04,61.589,61.811,61.94,61.302,2930000,-0.36,2017-01-04,61.589
2017-01-05,62.071,61.594,62.409,61.594,3420000,0.78,2017-01-05,62.071
2017-01-06,61.665,62.072,62.072,61.396,2450000,-0.65,2017-01-06,61.665
2017-01-09,61.7,61.68,62.112,61.307,2560000,0.06,2017-01-09,61.7
2017-01-10,62.132,61.71,62.446,61.71,2700000,0.7,2017-01-10,62.132
2017-01-11,62.446,62.134,62.674,61.665,3240000,0.51,2017-01-11,62.446
2017-01-12,63.954,62.448,64.342,62.448,4680000,2.41,2017-01-12,63.954
2017-01-13,63.652,63.94,64.092,63.366,2820000,-0.47,2017-01-13,63.652
2017-01-16,63.831,63.652,64.014,63.556,1820000,0.28,2017-01-16,63.831
2017-01-17,64.354,63.827,64.658,63.456,3020000,0.82,2017-01-17,64.354
2017-01-18,64.15,64.36,64.68,64.063,3100000,-0.32,2017-01-18,64.15
2017-01-19,63.951,64.145,64.456,63.574,2960000,-0.31,2017-01-19,63.951
2017-01-20,64.521,63.951,64.694,63.951,3520000,0.89,2017-01-20,64.521
2017-01-23,65.749,64.519,65.816,64.5,3050000,1.9,2017-01-23,65.749
2017-01-24,65.84,65.752,66.173,65.615,3970000,0.14,2017-01-24,65.84
2017-01-26,66.191,65.842,66.594,65.842,3600000,0.53,2017-01-26,66.191
2017-01-27,66.034,66.195,66.242,65.876,2660000,-0.24,2017-01-27,66.034
2017-01-30,64.302,66.025,66.025,64.165,2330000,-2.62,2017-01-30,64.302
2017-01-31,64.671,64.31,64.901,64.284,2820000,0.57,2017-01-31,64.671
2017-02-01,64.836,64.687,65.594,64.687,3310000,0.26,2017-02-01,64.836
2017-02-02,64.578,64.835,65.132,64.163,3050000,-0.4,2017-02-02,64.578
2017-02-03,64.954,64.579,65.387,64.264,3590000,0.58,2017-02-03,64.954
2017-02-06,63.993,64.957,65.327,63.933,2630000,-1.48,2017-02-06,63.993
2017-02-07,64.199,64.022,64.815,63.938,2860000,0.32,2017-02-07,64.199
2017-02-08,64.835,64.2,64.835,63.74,3240000,0.99,2017-02-08,64.835
2017-02-09,64.965,64.85,65.302,64.587,2720000,0.2,2017-02-09,64.965
2017-02-10,66.125,64.965,66.292,64.935,3550000,1.79,2017-02-10,66.125
2017-02-13,66.968,66.125,67.094,66.125,3200000,1.28,2017-02-13,66.968
2017-02-14,66.713,66.971,67.11,66.251,3480000,-0.38,2017-02-14,66.713
2017-02-15,67.976,66.712,68.016,66.712,4250000,1.89,2017-02-15,67.976
2017-02-16,67.814,67.979,68.456,67.661,3660000,-0.24,2017-02-16,67.814
2017-02-17,67.748,67.814,67.819,67.158,2870000,-0.1,2017-02-17,67.748
2017-02-20,68.533,67.756,68.674,67.756,2240000,1.16,2017-02-20,68.533
2017-02-21,69.052,68.536,69.112,68.536,3150000,0.76,2017-02-21,69.052
2017-02-22,68.59,69.052,69.052,68.282,3480000,-0.67,2017-02-22,68.59
2017-02-23,67.461,68.591,69.488,67.279,4099999,-1.64,2017-02-23,67.461
2017-02-24,66.662,67.458,67.458,66.452,3150000,-1.18,2017-02-24,66.662
2017-03-01,66.989,66.661,67.398,66.661,2450000,0.49,2017-03-01,66.989
2017-03-02,65.855,67.0,67.035,65.594,3190000,-1.69,2017-03-02,65.855
2017-03-03,66.786,65.86,66.801,65.86,2740000,1.41,2017-03-03,66.786
2017-03-06,66.341,66.786,66.892,66.119,3440000,-0.67,2017-03-06,66.341
2017-03-07,65.742,66.343,66.641,65.668,2980000,-0.9,2017-03-07,65.742
2017-03-08,64.718,65.748,65.81,64.496,3840000,-1.56,2017-03-08,64.718
2017-03-09,64.585,64.718,65.068,64.203,3620000,-0.21,2017-03-09,64.585
2017-03-10,64.675,64.586,65.725,64.472,3540000,0.14,2017-03-10,64.675
2017-03-13,65.534,64.674,65.651,64.674,2230000,1.33,2017-03-13,65.534
2017-03-14,64.699,65.511,65.549,64.699,2910000,-1.27,2017-03-14,64.699
2017-03-15,66.235,64.702,66.318,64.537,3860000,2.37,2017-03-15,66.235
2017-03-16,65.783,66.232,66.554,65.531,2950000,-0.68,2017-03-16,65.783
2017-03-17,64.21,65.783,66.205,64.152,5370000,-2.39,2017-03-17,64.21
2017-03-20,64.884,64.21,65.136,63.672,3730000,1.05,2017-03-20,64.884
2017-03-21,62.98,64.884,64.965,62.795,3810000,-2.93,2017-03-21,62.98
2017-03-22,63.521,62.98,63.747,62.496,4190000,0.86,2017-03-22,63.521
2017-03-23,63.531,63.521,63.942,62.84,3550000,0.01,2017-03-23,63.531
2017-03-24,63.854,63.554,63.997,63.469,2650000,0.51,2017-03-24,63.854
2017-03-27,64.308,63.829,64.356,63.03,2760000,0.71,2017-03-27,64.308
2017-03-28,64.64,64.308,64.847,64.042,3460000,0.52,2017-03-28,64.64
2017-03-29,65.528,64.636,65.551,64.476,3600000,1.37,2017-03-29,65.528
2017-03-30,65.266,65.541,65.775,65.07,2410000,-0.4,2017-03-30,65.266
2017-03-31,64.984,65.266,65.597,64.859,2700000,-0.43,2017-03-31,64.984
2017-04-03,65.211,64.989,65.384,64.774,2950000,0.35,2017-04-03,65.211
2017-04-04,65.769,65.212,65.775,64.99,2150000,0.85,2017-04-04,65.769
2017-04-05,64.775,65.77,66.211,64.493,3070000,-1.51,2017-04-05,64.775
2017-04-06,64.223,64.775,64.921,63.762,2960000,-0.85,2017-04-06,64.223
2017-04-07,64.593,64.202,65.197,64.016,2940000,0.58,2017-04-07,64.593
2017-04-10,64.65,64.593,64.928,64.115,3080000,0.09,2017-04-10,64.65
2017-04-11,64.36,64.65,64.872,63.351,3280000,-0.45,2017-04-11,64.36
2017-04-12,63.892,64.362,64.456,63.814,4390000,-0.73,2017-04-12,63.892
2017-04-13,62.826,63.891,63.992,62.826,3310000,-1.67,2017-04-13,62.826
2017-04-17,64.335,62.828,64.424,62.828,3250000,2.4,2017-04-17,64.335
2017-04-18,64.159,64.336,64.591,63.717,3240000,-0.27,2017-04-18,64.159
2017-04-19,63.407,64.165,64.572,63.219,3160000,-1.17,2017-04-19,63.407
2017-04-20,63.761,63.406,64.163,63.388,2990000,0.56,2017-04-20,63.761
2017-04-24,64.389,63.761,64.754,63.761,3290000,0.99,2017-04-24,64.389
2017-04-25,65.148,64.384,65.148,63.875,3130000,1.18,2017-04-25,65.148
2017-04-26,64.862,65.144,65.436,64.679,3320000,-0.44,2017-04-26,64.862
2017-04-27,64.677,64.872,65.327,64.292,3210000,-0.29,2017-04-27,64.677
2017-04-28,65.403,64.679,65.403,64.592,3070000,1.12,2017-04-28,65.403
2017-05-02,66.722,65.404,66.851,65.404,3610000,2.02,2017-05-02,66.722
2017-05-03,66.094,66.72,66.758,65.898,3550000,-0.94,2017-05-03,66.094
2017-05-04,64.863,66.069,66.099,64.721,3900000,-1.86,2017-05-04,64.863
2017-05-05,65.71,64.869,65.768,64.863,2850000,1.31,2017-05-05,65.71
2017-05-08,65.526,65.705,66.015,65.295,2340000,-0.28,2017-05-08,65.526
2017-05-09,66.278,65.533,66.536,65.533,2760000,1.15,2017-05-09,66.278
2017-05-10,67.35,66.284,67.528,66.284,3270000,1.62,2017-05-10,67.35
2017-05-11,67.538,67.355,67.709,67.191,2960000,0.28,2017-05-11,67.538
2017-05-12,68.222,67.536,68.429,67.536,3940000,1.01,2017-05-12,68.222
2017-05-15,68.474,68.227,68.593,68.081,3390000,0.37,2017-05-15,68.474
2017-05-16,68.685,68.473,68.792,68.124,3790000,0.31,2017-05-16,68.685
2017-05-17,67.54,68.674,68.674,67.163,3420000,-1.67,2017-05-17,67.54
2017-05-18,61.597,67.536,67.536,60.315,11390000,-8.8,2017-05-18,61.597
2017-05-19,62.639,61.597,63.488,61.597,6310000,1.69,2017-05-19,62.639
2017-05-22,61.673,62.638,62.638,60.925,6000000,-1.54,2017-05-22,61.673
2017-05-23,62.662,61.67,62.775,61.67,4900000,1.6,2017-05-23,62.662
2017-05-24,63.257,62.673,64.016,62.673,4310000,0.95,2017-05-24,63.257
2017-05-25,63.227,63.256,63.991,62.762,4120000,-0.05,2017-05-25,63.227
2017-05-26,64.085,63.228,64.17,63.228,3970000,1.36,2017-05-26,64.085
2017-05-29,63.761,64.055,64.055,63.531,1700000,-0.51,2017-05-29,63.761
2017-05-30,63.962,63.765,64.107,63.72,2300000,0.32,2017-05-30,63.962
2017-05-31,62.711,63.961,63.984,62.673,4680000,-1.96,2017-05-31,62.711
2017-06-01,62.289,62.711,63.293,62.165,3470000,-0.67,2017-06-01,62.289
2017-06-02,62.511,62.289,62.773,62.161,2960000,0.36,2017-06-02,62.511
2017-06-05,62.45,62.503,62.8,62.01,2500000,-0.1,2017-06-05,62.45
2017-06-06,62.955,62.45,63.302,62.426,3090000,0.81,2017-06-06,62.955
2017-06-07,63.171,62.955,63.637,62.912,2980000,0.34,2017-06-07,63.171
2017-06-08,62.756,63.171,63.171,62.376,2790000,-0.66,2017-06-08,62.756
2017-06-09,62.211,62.755,63.066,62.095,3200000,-0.87,2017-06-09,62.211
2017-06-12,61.7,62.219,62.286,61.279,3120000,-0.82,2017-06-12,61.7
2017-06-13,61.829,61.708,62.012,61.51,2550000,0.21,2017-06-13,61.829
2017-06-14,61.923,61.831,62.475,61.508,4460000,0.15,2017-06-14,61.923
2017-06-16,61.626,61.911,61.921,61.269,5250000,-0.48,2017-06-16,61.626
2017-06-19,62.014,61.62,62.272,61.62,2840000,0.63,2017-06-19,62.014
2017-06-20,60.766,62.011,62.011,60.766,4080000,-2.01,2017-06-20,60.766
2017-06-21,60.762,60.783,61.188,60.544,3380000,-0.01,2017-06-21,60.762
2017-06-22,61.272,60.762,61.354,60.758,3160000,0.84,2017-06-22,61.272
2017-06-23,61.087,61.272,61.4,60.992,2920000,-0.3,2017-06-23,61.087
2017-06-26,62.188,61.088,62.251,61.088,2680000,1.8,2017-06-26,62.188
2017-06-27,61.675,62.188,62.424,61.58,3380000,-0.82,2017-06-27,61.675
2017-06-28,62.018,61.684,62.057,61.433,2800000,0.56,2017-06-28,62.018
2017-06-29,62.239,62.01,62.499,61.689,3010000,0.36,2017-06-29,62.239
2017-06-30,62.9,62.238,63.038,62.238,2770000,1.06,2017-06-30,62.9
2017-07-03,63.28,62.901,63.338,62.901,2150000,0.6,2017-07-03,63.28
2017-07-04,63.232,63.268,63.346,63.076,980070,-0.08,2017-07-04,63.232
2017-07-05,63.154,63.215,63.485,62.708,3270000,-0.12,2017-07-05,63.154
2017-07-06,62.47,63.156,63.188,62.354,3130000,-1.08,2017-07-06,62.47
2017-07-07,62.322,62.474,62.926,62.035,2980000,-0.24,2017-07-07,62.322
2017-07-10,63.025,62.322,63.135,62.322,2290000,1.13,2017-07-10,63.025
2017-07-11,63.832,63.027,63.891,62.908,2650000,1.28,2017-07-11,63.832
2017-07-12,64.836,63.84,64.938,63.827,4240000,1.57,2017-07-12,64.836
2017-07-13,65.178,64.854,65.302,64.854,3220000,0.53,2017-07-13,65.178
2017-07-14,65.436,65.178,65.624,65.178,2800000,0.4,2017-07-14,65.436
2017-07-17,65.212,65.431,65.478,65.119,2330000,-0.34,2017-07-17,65.212
2017-07-18,65.338,65.208,65.338,64.943,2280000,0.19,2017-07-18,65.338
2017-07-19,65.18,65.337,65.604,64.874,2700000,-0.24,2017-07-19,65.18
2017-07-20,64.938,65.178,65.505,64.898,2340000,-0.37,2017-07-20,64.938
2017-07-21,64.684,64.936,65.15,64.599,2210000,-0.39,2017-07-21,64.684
2017-07-24,65.1,64.695,65.104,64.678,1970000,0.64,2017-07-24,65.1
2017-07-25,65.668,65.101,65.749,65.101,2820000,0.87,2017-07-25,65.668
2017-07-26,65.011,65.668,65.873,64.992,3030000,-1.0,2017-07-26,65.011
2017-07-27,65.277,65.013,65.678,65.013,2560000,0.41,2017-07-27,65.277
2017-07-28,65.497,65.253,65.497,64.953,2850000,0.34,2017-07-28,65.497
2017-07-31,65.92,65.503,66.048,65.503,2650000,0.65,2017-07-31,65.92
2017-08-01,66.516,65.925,66.606,65.925,2850000,0.9,2017-08-01,66.516
2017-08-02,67.136,66.504,67.277,66.305,3830000,0.93,2017-08-02,67.136
2017-08-03,66.777,67.136,67.256,66.705,2810000,-0.53,2017-08-03,66.777
2017-08-04,66.898,66.783,67.104,66.525,2440000,0.18,2017-08-04,66.898
2017-08-07,67.94,66.898,68.043,66.887,3090000,1.56,2017-08-07,67.94
2017-08-08,67.899,67.936,68.5,67.671,3240000,-0.06,2017-08-08,67.899
2017-08-09,67.671,67.894,67.894,67.29,2560000,-0.34,2017-08-09,67.671
2017-08-10,66.992,67.671,67.671,66.65,2910000,-1.0,2017-08-10,66.992
2017-08-11,67.359,66.992,67.623,66.678,2980000,0.55,2017-08-11,67.359
2017-08-14,68.285,67.364,68.642,67.226,2910000,1.37,2017-08-14,68.285
2017-08-15,68.355,68.296,68.846,68.293,2840000,0.1,2017-08-15,68.355
2017-08-16,68.594,68.356,68.95,68.304,3870000,0.35,2017-08-16,68.594
2017-08-17,67.977,68.596,68.596,67.866,2740000,-0.9,2017-08-17,67.977
2017-08-18,68.715,67.99,68.808,67.979,3570000,1.09,2017-08-18,68.715
2017-08-21,68.635,68.713,69.068,68.514,2720000,-0.12,2017-08-21,68.635
2017-08-22,70.011,68.645,70.278,68.645,4030000,2.01,2017-08-22,70.011
2017-08-23,70.478,70.011,70.587,69.947,3450000,0.67,2017-08-23,70.478
2017-08-24,71.133,70.482,71.238,70.482,3210000,0.93,2017-08-24,71.133
2017-08-25,71.074,71.138,71.506,70.801,2490000,-0.08,2017-08-25,71.074
2017-08-28,71.017,71.074,71.39,70.909,2260000,-0.08,2017-08-28,71.017
2017-08-29,71.33,71.005,71.33,70.517,2350000,0.44,2017-08-29,71.33
2017-08-30,70.886,71.328,71.454,70.755,2750000,-0.62,2017-08-30,70.886
2017-08-31,70.835,70.887,71.234,70.516,4380000,-0.07,2017-08-31,70.835
2017-09-01,71.923,70.848,72.217,70.846,4010000,1.54,2017-09-01,71.923
2017-09-04,72.129,71.921,72.141,71.671,2060000,0.29,2017-09-04,72.129
2017-09-05,72.151,72.134,73.18,71.827,4360000,0.03,2017-09-05,72.151
2017-09-06,73.412,72.157,73.608,72.157,4370000,1.75,2017-09-06,73.412
2017-09-08,73.079,73.413,73.646,72.925,3210000,-0.45,2017-09-08,73.079
2017-09-11,74.319,73.096,74.636,73.096,3380000,1.7,2017-09-11,74.319
2017-09-12,74.539,74.322,75.332,74.294,3700000,0.3,2017-09-12,74.539
2017-09-13,74.788,74.543,75.146,74.196,3330000,0.33,2017-09-13,74.788
2017-09-14,74.657,74.787,74.949,74.397,3310000,-0.18,2017-09-14,74.657
2017-09-15,75.757,74.656,75.82,74.648,4970000,1.47,2017-09-15,75.757
2017-09-18,75.99,75.758,76.404,75.621,3540000,0.31,2017-09-18,75.99
2017-09-19,75.974,75.99,76.071,75.3,3120000,-0.02,2017-09-19,75.974
2017-09-20,76.004,75.974,76.42,75.074,4010000,0.04,2017-09-20,76.004
2017-09-21,75.604,76.014,76.251,75.282,3330000,-0.53,2017-09-21,75.604
2017-09-22,75.39,75.618,75.734,75.029,2890000,-0.28,2017-09-22,75.39
2017-09-25,74.443,75.381,75.47,74.303,3480000,-1.26,2017-09-25,74.443
2017-09-26,74.319,74.443,74.971,74.319,3680000,-0.17,2017-09-26,74.319
2017-09-27,73.797,74.358,74.744,73.125,3910000,-0.7,2017-09-27,73.797
2017-09-28,73.567,73.808,74.011,73.277,3180000,-0.31,2017-09-28,73.567
2017-09-29,74.294,73.571,74.518,73.571,3220000,0.99,2017-09-29,74.294
2017-10-02,74.36,74.295,74.506,73.845,2590000,0.09,2017-10-02,74.36
2017-10-03,76.763,74.363,76.763,74.363,3930000,3.23,2017-10-03,76.763
2017-10-04,76.591,76.763,77.004,76.422,3220000,-0.22,2017-10-04,76.591
2017-10-05,76.618,76.592,78.024,76.592,4240000,0.03,2017-10-05,76.618
2017-10-06,76.055,76.618,76.618,75.603,3090000,-0.73,2017-10-06,76.055
2017-10-09,75.727,76.055,76.067,75.181,2410000,-0.43,2017-10-09,75.727
2017-10-10,76.897,75.745,76.996,75.745,3600000,1.55,2017-10-10,76.897
2017-10-11,76.66,76.91,76.985,76.323,3900000,-0.31,2017-10-11,76.66
2017-10-13,76.99,76.659,77.319,76.659,3300000,0.43,2017-10-13,76.99
2017-10-16,76.892,76.985,77.382,76.565,3170000,-0.13,2017-10-16,76.892
2017-10-17,76.201,76.892,76.892,76.046,2860000,-0.9,2017-10-17,76.201
2017-10-18,76.591,76.211,76.73,76.012,3250000,0.51,2017-10-18,76.591
2017-10-19,76.283,76.591,76.591,75.366,2590000,-0.4,2017-10-19,76.283
2017-10-20,76.391,76.291,76.971,76.291,2730000,0.14,2017-10-20,76.391
2017-10-23,75.413,76.398,76.498,75.315,2710000,-1.28,2017-10-23,75.413
2017-10-24,76.35,75.426,76.42,75.426,3140000,1.24,2017-10-24,76.35
2017-10-25,76.671,76.35,76.883,75.404,3050000,0.42,2017-10-25,76.671
2017-10-26,75.896,76.671,77.061,75.813,2990000,-1.01,2017-10-26,75.896
2017-10-27,75.976,75.898,76.617,75.601,3540000,0.1,2017-10-27,75.976
2017-10-30,74.8,75.973,75.973,74.305,3930000,-1.55,2017-10-30,74.8
2017-10-31,74.308,74.798,75.142,74.145,3660000,-0.66,2017-10-31,74.308
2017-11-01,73.824,74.31,75.199,73.823,3780000,-0.65,2017-11-01,73.824
2017-11-03,73.915,73.834,74.254,73.094,4520000,0.12,2017-11-03,73.915
2017-11-06,74.311,73.911,74.445,73.83,3400000,0.53,2017-11-06,74.311
2017-11-07,72.415,74.306,74.306,72.386,5040000,-2.55,2017-11-07,72.415
2017-11-08,74.363,72.468,74.481,72.468,3510000,2.69,2017-11-08,74.363
2017-11-09,72.931,74.363,74.363,72.795,3410000,-1.93,2017-11-09,72.931
2017-11-10,72.166,72.932,73.019,71.92,3240000,-1.05,2017-11-10,72.166
2017-11-13,72.475,72.167,72.735,71.776,2870000,0.43,2017-11-13,72.475
2017-11-14,70.827,72.442,72.838,70.825,4490000,-2.27,2017-11-14,70.827
2017-11-16,72.512,70.827,72.896,70.827,3440000,2.38,2017-11-16,72.512
2017-11-17,73.437,72.512,73.632,72.39,2830000,1.28,2017-11-17,73.437
